unit_path	op_kind	source_path	target_path	result	note
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/900.meta/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/900.meta/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/920.meta	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/920.meta	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/920.meta/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/920.meta/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/920.meta/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/04.picking/920.meta/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/010.constitution/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/020.architecture/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/030.model/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/050.flow/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/060.integration/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/070.operations/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/080.policy/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/100.security/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/110.infrastructure/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/120.implementation/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/130.development/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/900.meta/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/05.shipping/920.meta/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/130.development	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/130.development	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/900.meta	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/900.meta	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/920.meta	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/920.meta	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/010.constitution/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/020.architecture/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/030.model/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/050.flow/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/060.integration/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/070.operations/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/080.policy/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/100.security/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/110.infrastructure/OVERVIEW.md	exists	overview already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	dir	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation	exists	directory already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	index	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation/INDEX.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation/INDEX.md	exists	index already exists
/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving	overview	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation/OVERVIEW.md	/data/data/com.termux/files/home/02.ERP-system/13.warehouse/06.receiving/120.implementation/OVERVIEW.md	exists	overview already exists
